,Fecha / Hora,ID,Comentario
4116,2022-06-23 12:37:45+00:00,7589,Base Seguimiento Servicio Técnico
4117,2022-06-23 12:46:38+00:00,6577,Direc Tv Colombia K - Directv K Informe Gestion Diaria Cobranzas (novedades Cargue Base Gestión_cobranzas - Konecta
4118,2022-06-23 12:54:05+00:00,8084,Bases Despachos-Ruta
4119,2022-06-23 12:54:05+00:00,8084,Bases Despachos-Ruta
4120,2022-06-23 12:54:09+00:00,7458,BBVA - Reporte Irene Empresas
4121,2022-06-23 13:00:21+00:00,7799,BBVA Seguros CDM Retenciones
4122,2022-06-23 13:00:34+00:00,7860,Cruz Verde Pbi Oms Junio 20220622
4123,2022-06-23 13:00:21+00:00,7799,BBVA Seguros CDM Retenciones
4124,2022-06-23 13:01:59+00:00,7110,Ceet Informe Seguimiento Sugar Kcrm
4125,2022-06-23 13:02:24+00:00,5115,Direc Tv Colombia K - Directv K Informe De Tiempos Directv - Junio
4126,2022-06-23 13:02:53+00:00,7111,Ceet Tipificaciones Clasificados
4127,2022-06-23 13:03:18+00:00,7981,Informe Seguimiento Central Auto Servicio- Instalaciones
4128,2022-06-23 13:04:26+00:00,7982,Informe Seguimiento Central
4129,2022-06-23 13:04:59+00:00,7827,Sena - Verbathing
4130,2022-06-23 13:05:13+00:00,7826,Sena - Informe IVR
4131,2022-06-23 13:05:29+00:00,7045,Sena - dobot - power bi
4132,2022-06-23 13:03:18+00:00,7981,Informe Seguimiento Central Auto Servicio- Instalaciones
4133,2022-06-23 13:04:26+00:00,7982,Informe Seguimiento Central
4134,2022-06-23 13:11:45+00:00,7073,RE:  Liberty Tableros De Control
4135,2022-06-23 13:26:16+00:00,5128,Ceet Informe Cubo
4136,2022-06-23 13:30:43+00:00,6591,Bbva Seguros Cdm Front (Endosos -Inde -General)
4137,2022-06-23 13:31:49+00:00,7933,Medicarte Informe Diario Pbi Junio 20220622
4138,2022-06-23 13:30:43+00:00,6591,Bbva Seguros Cdm Front (Endosos -Inde -General)
4139,2022-06-23 13:34:38+00:00,7812,ETB CD Reporte de Servicio Canales Digitales
4140,2022-06-23 13:29:51+00:00,7569,Shein - Control Horas
4141,2022-06-23 13:30:01+00:00,8089,Base Lime Encuestas RRSS
4142,2022-06-23 13:30:15+00:00,5126,Ceet Asi Terminamos Ayer 22 Junio 2022
4143,2022-06-23 13:30:31+00:00,7810,ETB CD Detalle SMS Etb Canales Digitales Junio_v2
4144,2022-06-23 13:30:57+00:00,7812,ETB CD Reporte de Servicio Canales Digitales
4145,2022-06-23 13:40:00+00:00,7800,BBVA SEGUROS CDM Service Sale
4146,2022-06-23 13:39:50+00:00,5126,Ceet Asi Terminamos Ayer 22 Junio 2022
4147,2022-06-23 13:40:01+00:00,7800,BBVA SEGUROS CDM Service Sale
4148,2022-06-23 13:46:19+00:00,7110,Ceet Informe Seguimiento Sugar Kcrm
4149,2022-06-23 13:49:04+00:00,7749,RE:  Liberty GNB - Bogota - Compensar - Pichincha - Occidente Externo Recibidos
4150,2022-06-23 13:54:49+00:00,7833,Sena - Chat bot
4151,2022-06-07 19:00:00+00:00,5720,Ceet Codigos De Actividad Clasificados Mayo 2022
4152,2022-06-23 13:55:29+00:00,7576,Informe Novedades
4153,2022-06-15 14:04:00+00:00,5132,Informe Ventas Caidas Mayo 2022
4154,2022-06-23 13:58:53+00:00,5665,Ceet Fuera De Horario
4155,2022-06-23 14:00:09+00:00,7703,Publicación Simple Reporte De Ivr
4156,2022-06-23 14:00:12+00:00,7811,ETB CD Informe de Recontacto
4157,2022-06-23 14:01:10+00:00,5131,Ceet Informe Conversion Diario Junio 2022
4158,2022-06-23 14:01:12+00:00,7817,ETB CD Redes Sociales
4159,2022-06-23 14:01:31+00:00,6095,BBVA SAC - Bbva Empresas Seguimiento Diario Buzones
4160,2022-06-23 14:05:35+00:00,6772,Sena - Reporte Tipificación Chat
4161,2022-06-23 14:10:59+00:00,6777,Sena - Reporte Satisfacción Chat
4162,2022-06-23 14:10:38+00:00,5131,Ceet Informe Conversion Diario Junio 2022
4163,2022-06-23 14:15:41+00:00,7591,Reporte de Integración
4164,2022-06-23 14:16:54+00:00,5132,Informe Ventas Caidas Junio 2022
4165,2022-06-23 14:15:41+00:00,7591,Reporte de Integración
4166,2022-06-23 14:20:45+00:00,8070,Re:  Wom Migracion Logueos
4167,2022-06-23 14:21:06+00:00,8085,Casos abiertos Formulario Web
4168,2022-06-23 14:21:20+00:00,5130,Ceet Informe Penetracion
4169,2022-06-23 14:21:06+00:00,8085,Casos abiertos Formulario Web
4170,2022-06-23 14:22:30+00:00,5594,Direc Tv Colombia K - Directv K Informe Cartera Inputs Mes Actual Junio
4171,2022-06-23 14:23:12+00:00,5598,Direc Tv Colombia K - Directv K Informe Cartera Inputs Mes Siguiente Junio
4172,2022-06-23 14:25:09+00:00,6165,Direct Tv Colombia - Directv K Compromisos Vigentes
4173,2022-06-23 14:26:45+00:00,5403,BBVA - Bbva Empresas Informe Gerencial Empresas
4174,2022-06-23 14:27:32+00:00,7078,BBVA - Reporte Chat Bot
4175,2022-06-23 14:30:00+00:00,5459,Bbva Seguros Cdm Buzones
4176,2022-06-23 14:30:13+00:00,6440,Ach Informe Volumetría General Junio 20220622
4177,2022-06-23 14:30:53+00:00,7828,Sena - Reporte de servicio wp
4178,2022-06-23 14:31:04+00:00,7816,ETB CD Reporte Tipificaciones
4179,2022-06-23 14:30:00+00:00,5459,Bbva Seguros Cdm Buzones
4180,2022-06-23 14:36:45+00:00,6621,Ceet Penetración Combos Junio 2022
4181,2022-06-23 14:39:55+00:00,7749,Liberty GNB - Bogota - Compensar - Pichincha - Occidente Externo Recibidos
4182,2022-06-23 14:41:15+00:00,7748,Liberty Informe Coomeva
4183,2022-06-23 14:42:27+00:00,7749,Re:  Liberty GNB - Bogota - Compensar - Pichincha - Occidente Externo Recibidos
4184,2022-06-23 14:43:31+00:00,7747,BANCO PICHINCHA Rellamados / Short Calls
4185,2022-06-23 14:43:49+00:00,7621,Messer Satu
4186,2022-06-23 14:44:12+00:00,6888,Messer Productividad
4187,2022-06-23 14:44:37+00:00,8030,Bbva Seguros Cdm Desempleo
4188,2022-06-23 14:45:32+00:00,7829,Sena - Reporte de tipificación WP
4189,2022-06-23 14:45:51+00:00,7830,Sena - Reporte de satisfacción wp
4190,2022-06-23 14:43:31+00:00,7747,BANCO PICHINCHA Rellamados / Short Calls
4191,2022-06-23 14:44:37+00:00,8030,Bbva Seguros Cdm Desempleo
4192,2022-06-23 14:47:04+00:00,7801,BBVA SEGUROS CDM Endosos
4193,2022-06-23 14:47:04+00:00,7801,BBVA SEGUROS CDM Endosos
4194,2022-06-23 14:55:26+00:00,7622,Messer Remanentes
4195,2022-06-23 14:57:11+00:00,5207,Publicacion Linde Dashboard Diario
4196,2022-06-23 14:57:22+00:00,7108,Acciona Movilidad - Reporte De Servicio Semanal Acciona Movilidad
4197,2022-06-23 14:57:41+00:00,7704,Linde DashBoard Power Bi
4198,2022-06-23 14:58:23+00:00,5168,Ceet Corte Ventas Hora Hora
4199,2022-06-23 14:59:28+00:00,7141,Ach Informe Chat Bot Junio 20220622
4200,2022-06-23 15:01:28+00:00,8088,Reporte de Indicadores Operativos
4201,2022-06-23 15:01:28+00:00,8088,Reporte de Indicadores Operativos
4202,2022-06-23 15:04:24+00:00,7079,BBVA - Reporte Premium Reiterado
4203,2022-06-23 15:08:41+00:00,7574,RE:  Shein - Informe Diario
4204,2022-06-23 15:11:55+00:00,6258,Ceet - Reporte Efectividades Etce - Televenta Suscripciones
4205,2022-06-23 15:14:31+00:00,5956,Publicación Enel Codensa Reporte Cartera Outbound
4206,2022-06-23 15:14:35+00:00,5512,Base De Datos Habeas Data CEET- Junio 2022
4207,2022-06-23 15:19:19+00:00,7831,Sena - Reporte RS video Llamada
4208,2022-06-23 15:19:51+00:00,7795,Cruz Verde Bonificación Oai Junio 20220622
4209,2022-06-23 15:21:49+00:00,7801,BBVA SEGUROS CDM Endosos
4210,2022-06-23 15:21:49+00:00,7801,BBVA SEGUROS CDM Endosos
4211,2022-06-23 15:23:29+00:00,7716,Publicación Linde Informe Preventa
4212,2022-06-23 15:27:16+00:00,6043,Direc Tv Colombia K - Directv K Horas Conexion Validaciones
4213,2022-06-23 15:27:35+00:00,6044,Direc Tv Colombia K - Directv K Horas Conexion Inbound Junio
4214,2022-06-23 15:28:44+00:00,6573,"Directv - Directv Tiempos Argentina, Ecuador, Recargas y UpRentabilidad Nomina ( Aspet)"
4215,2022-06-23 15:29:10+00:00,6574,Directv - Directv Tiempos Ecuador Nomina ( Aspet)
4216,2022-06-23 15:31:56+00:00,6534,Sodimac Tipificaciones Ventas
4217,2022-06-23 15:31:07+00:00,8074,Ach Informe Calidad Emitida Junio 20220622
4218,2022-06-23 15:30:56+00:00,7813,ETB CD Reporte Operación
4219,2022-06-23 15:31:56+00:00,6534,Sodimac Tipificaciones Ventas
4220,2022-06-23 15:37:05+00:00,5138,Ceet Informe Acumulado Diario Junio 2022
4221,2022-06-23 15:40:11+00:00,7706,Publicación Banco Popular Templete Verificación 2022
4222,2022-06-23 15:40:11+00:00,7706,Publicación Banco Popular Templete Verificación 2022
4223,2022-06-23 15:45:38+00:00,6095,RE:  BBVA SAC - Bbva Empresas Seguimiento Diario Buzones
4224,2022-06-23 15:48:00+00:00,6579,Direc Tv Colombia K - Directv Actualizacion Base Antidesconexion Cartera (recupero) - Cobranzas - Junio 2022
4225,2022-06-23 15:48:52+00:00,6175,Directv K Descargue Ventas Rentabilidad Outbound
4226,2022-06-23 15:49:48+00:00,7753,BANCO PICHINCHA Tipificación
4227,2022-06-23 15:50:09+00:00,7617,Wom Informe De Gestión
4228,2022-06-23 15:50:17+00:00,7777,BBVA - BBVA EMPRESAS Recuperacion de la experiencia - Seguros
4229,2022-06-23 15:49:48+00:00,7753,BANCO PICHINCHA Tipificación
4230,2022-06-23 15:51:23+00:00,7112,Ceet Seguimiento Habituales Junio 2022
4231,2022-06-23 15:53:11+00:00,5140,Ceet Informe Acumulado Publicidad
4232,2022-06-23 15:54:16+00:00,7170,Informe Control Ventas
4233,2022-06-23 15:55:28+00:00,7105,REPORTE KPI´s TIEMPO DIGITALES - Junio (Gestión de bases Digital)
4234,2022-06-23 15:54:16+00:00,7170,Informe Control Ventas
4235,2022-06-23 16:00:26+00:00,7594,Reporte de Tipificaciones Sac
4236,2022-06-23 16:00:26+00:00,7594,Reporte de Tipificaciones Sac
4237,2022-06-23 16:03:04+00:00,8074,Ach Informe Calidad Emitida Junio 20220622
4238,2022-06-23 16:20:18+00:00,7019,Messer Respuesta De Correos Pacientes
4239,2022-06-23 16:23:31+00:00,6594,Bbva Seguros Rellamados
4240,2022-06-23 16:22:53+00:00,6258,Ceet - Reporte Efectividades Etce - Televenta Suscripciones
4241,2022-06-23 16:23:31+00:00,6594,Bbva Seguros Rellamados
4242,2022-06-23 16:30:08+00:00,7814,ETB CD Satisfaccion_Web_DE
4243,2022-06-23 16:31:49+00:00,7116,Ceet Informe Tipificaciones Sac Digital
4244,2022-06-23 16:32:46+00:00,5831,BBVA - Bbva Empresas Soporte Remoto
4245,2022-06-23 16:37:31+00:00,8091,Publicacion Enel Codensa Reporte Fidelizacion segunda base
4246,2022-06-23 16:37:47+00:00,7754,Davivienda Informe IGD
4247,2022-06-23 16:37:56+00:00,7709,Publicacion Enel Codensa Reporte Fidelizacion
4248,2022-06-23 16:38:34+00:00,7708,Publicacion Enel Codensa Inbound Y Chat
4249,2022-06-23 16:37:47+00:00,7754,Davivienda Informe IGD
4250,2022-06-23 16:39:09+00:00,7707,Publicacion Enel Codensa Mesa Calidad Inbound
4251,2022-06-23 16:39:46+00:00,6254,Ceet - Resumen Retenciones
4252,2022-06-23 16:40:01+00:00,6002,Publicacion Enel Codensa Reporte Retenciones Inbound
4253,2022-06-23 16:41:03+00:00,8092,Publicacion Enel Codensa Campaña Bienvenida
4254,2022-06-23 16:36:50+00:00,7711,Publicacion Enel Codensa Retenciones Fonoreubicados
4255,2022-06-23 16:42:21+00:00,7717,Publicacion Enel Codensa Reporte 5-15 rutina
4256,2022-06-23 16:43:58+00:00,5311,Publicacion Nuevo Herald Codigos De Actividad Detallados
4257,2022-06-23 16:44:50+00:00,7714,Publicacion Simple Codigos Detallados
4258,2022-06-23 16:46:03+00:00,7113,Ceet Informe Gestion Activo Judiciales - Ocasionales Junio 2022
4259,2022-06-23 16:41:34+00:00,8092,Publicacion Enel Codensa Campaña Bienvenida
4260,2022-06-23 16:48:48+00:00,6255,Ceet - Resumen Agente Retenciones
4261,2022-06-23 16:55:46+00:00,5461,5461| 23062022> Bbva Seguros CDM Pqr
4262,2022-06-23 16:55:57+00:00,7736,Directv K Seguimiento de Tipificaciones Recargas Argentina
4263,2022-06-23 16:50:55+00:00,7737,Direc Tv Colombia K - Directv K Plantilla AHT Historico - Aht Rentabilidad Colombia Junio
4264,2022-06-23 16:53:01+00:00,7739,Direc Tv Colombia K - Directv K Rentabilidad CO Seguimiento a Indicadores - Datos Junio Rentabilidad Colombia
4265,2022-06-23 16:53:11+00:00,7749,RE:  Liberty GNB - Bogota - Compensar - Pichincha - Occidente Externo Recibidos
4266,2022-06-23 16:54:07+00:00,5728,Directv K Kpis
4267,2022-06-23 16:58:55+00:00,5846,BBVA SAC - Bbva Empresas Informe Productividad Buzones
4268,2022-06-23 17:00:27+00:00,7164,Bbva Seguros Cdm Tlmk
4269,2022-06-23 17:00:27+00:00,7164,Bbva Seguros Cdm Tlmk
4270,2022-06-23 17:00:50+00:00,7819,ETB CD Reporte Desempeño Diario
4271,2022-06-23 17:01:54+00:00,7560,Ceet - Resumen Retenciones Digital
4272,2022-06-23 17:11:28+00:00,7749,RE:  Liberty GNB - Bogota - Compensar - Pichincha - Occidente Externo Recibidos
4273,2022-06-23 17:08:20+00:00,6257,Corte - Proyectos Comerciales - 12:00
4274,2022-06-23 17:24:15+00:00,6588,Direc Tv Colombia K - Directv K Informe Diario Rentabilidad Junio
4275,2022-06-23 17:25:41+00:00,7570,Shein - Metricas Operativas Pbi
4276,2022-06-23 17:30:34+00:00,7143,Ach Seguimiento Horas Presupuesto Junio 20220622
4277,2022-06-23 17:35:43+00:00,6005,Re:  Publicacion Enel Codensa Tablero Control Adherencia al 15 de Junio
4278,2022-06-23 17:38:12+00:00,6571,Cumplimiento Por Agente – Junio 2022
4279,2022-06-23 17:41:02+00:00,5397,BBVA - Bbva Empresas Pse Capacitaciones
4280,2022-06-23 17:40:11+00:00,8073,Messer Informe Ivr Opcion Sms
4281,2022-06-23 17:46:38+00:00,7818,TCP Tablero Gerencial
4282,2022-06-23 17:49:42+00:00,7779,BBVA - BBVA EMPRESAS Reporte Llamadas vs Tipificaciones
4283,2022-06-23 17:50:45+00:00,5397,BBVA - Bbva Empresas Pse Capacitaciones
4284,2022-06-23 17:55:22+00:00,8027,Reporte App y Portal My Linde Corte 13:00
4285,2022-06-23 17:56:59+00:00,6912,BBVA - Bbva Empresas Informe Ivr
4286,2022-06-23 17:58:56+00:00,7561,Ceet - Abandonos Retenciones Digital
4287,2022-06-23 18:00:53+00:00,6011,Ceet Clientes Reiterados Junio 2022
4288,2022-06-23 18:01:38+00:00,7820,ETB CD Estimado de Factura ETB Digital
4289,2022-06-23 18:01:41+00:00,7459,BBVA - Reporte Irene Seguros
4290,2022-06-23 18:11:53+00:00,7749,Re:  Liberty GNB - Bogota - Compensar - Pichincha - Occidente Externo Recibidos
4291,2022-06-23 18:24:11+00:00,6238,Re: Seguimiento Tiendas
4292,2022-06-23 18:24:11+00:00,6238,Re: Seguimiento Tiendas
4293,2022-06-23 18:40:06+00:00,2307,Informe Proyectos Comerciales de Junio 2022
4294,2022-06-23 18:53:36+00:00,5157,Chilectra Tablero De Control
4295,2022-06-23 19:00:26+00:00,7815,ETB CD Reporte de Tiempos
4296,2022-06-23 19:18:11+00:00,7407,BBVA - Reporte Soporte Otras Oficinas
4297,2022-06-23 19:20:42+00:00,7571,Shein - Tablero De Control
4298,2022-06-23 19:26:13+00:00,6532,Informe Bo
4299,2022-06-23 19:26:13+00:00,6532,Informe Bo
4300,2022-06-23 19:31:32+00:00,6743,BBVA - Bbva Seguimiento Ausentismo Y Adherencia- Empresas
4301,2022-06-23 19:32:02+00:00,7161,Bbva Seguros Cdm Productividad_Analista_Indemnizaciones
4302,2022-06-23 19:32:02+00:00,7161,Bbva Seguros Cdm Productividad_Analista_Indemnizaciones
4303,2022-06-23 19:36:48+00:00,5408,BBVA - Bbva Empresas Tablero De Control Empresas
4304,2022-06-23 19:38:03+00:00,7562,Ceet - Ausentismos Suscripciones
4305,2022-06-23 19:51:50+00:00,7940,Ceet Informe Ventas caídas - recuperadas
4306,2022-06-23 19:58:25+00:00,8028,Banmedica - Tablero de Control Banmédica Junio
4307,2022-06-23 20:00:56+00:00,7823,Tablero de Control ETB Digital
4308,2022-06-23 20:02:13+00:00,7724,Publicación conexion bot TABLERO DE CONTROL CHAT BOT JUNIO 2022
4309,2022-06-23 20:00:02+00:00,7689,Medicarte Tablero De Control Junio 20220622
4310,2022-06-23 20:00:34+00:00,8061,Cruz Verde Tablero De Control Unificado Junio 20220622
4311,2022-06-23 20:01:52+00:00,6874,Cruz Verde Actualización Kpi's Junio 20220622
4312,2022-06-23 20:03:04+00:00,7715,Publicación Linde Tablero de Control Con Adherencia AL 22 de Junio
4313,2022-06-23 20:03:58+00:00,6005,Publicacion Enel Codensa Tablero Control Adherencia al 22 de Junio
4314,2022-06-23 20:05:38+00:00,6917,Publicación Banco Popular Tablero De Control Con Adherencia Al 22 de Junio
4315,2022-06-23 20:05:38+00:00,6917,Publicación Banco Popular Tablero De Control Con Adherencia Al 22 de Junio
4316,2022-06-23 20:07:45+00:00,7408,BBVA - Reporte Tipificación Outbound
4317,2022-06-23 20:23:24+00:00,6265,Flujo Venta Opcional
4318,2022-06-23 20:32:39+00:00,6234,Sodimac Ivr
4319,2022-06-23 20:31:22+00:00,7146,Ach Informe Mantenimiento Oro Junio 20220622
4320,2022-06-23 20:32:39+00:00,6234,Sodimac Ivr
4321,2022-06-23 20:41:20+00:00,7760,Chilectra Informe Tráfico
4322,2022-06-23 20:49:12+00:00,7574,Shein - Informe Diario
4323,2022-06-23 20:49:32+00:00,8080,Wom Migracion Informe Gestión
4324,2022-06-23 20:51:05+00:00,7701,Ceet Informe de Tráfico Clasificados
4325,2022-06-23 21:00:05+00:00,6900,Ach Informe Mantenimiento Plata Junio 20220622
4326,2022-06-23 21:01:44+00:00,6909,Ach Informe Ausentismo Y Adherencia Junio 20220622
4327,2022-06-23 21:09:41+00:00,7073,Liberty Tableros De Control
4328,2022-06-23 21:13:16+00:00,7695,Ceet - CEET Informe Llamadas No Efectivas Venta Opcional
4329,2022-06-23 21:25:45+00:00,7764,Liberty Informe Digital
4330,2022-06-23 21:31:20+00:00,6906,Ach Preliquidación Junio 20220622
4331,2022-06-23 21:31:23+00:00,6908,Ach Informe Mantenimiento Bronce Junio 20220622
4332,2022-06-23 21:31:49+00:00,8078,Ach Informe Calidad Percibida Junio 20220622
4333,2022-06-23 21:31:45+00:00,7764,RE:   Liberty Informe Digital
4334,2022-06-23 21:43:10+00:00,6238,RE: Seguimiento Tiendas
4335,2022-06-23 21:43:10+00:00,6238,RE: Seguimiento Tiendas
4336,2022-06-23 21:50:14+00:00,8069,Wom Migracion Tablero De Control
4337,2022-06-23 21:49:54+00:00,7712,Publicacion Enel Codensa Dash Board Salesforce
4338,2022-06-23 21:50:43+00:00,8025,Publicacion Enel Codensa Dash Board Xcustomer
4339,2022-06-23 21:51:35+00:00,6266,Ceet - Seguimiento _ Satu Etce Sac
4340,2022-06-23 21:55:05+00:00,7832,Sena - Reporte Satu video llamada
4341,2022-06-23 21:55:41+00:00,7835,Sena - Redes Sociales
4343,2022-06-23 21:57:07+00:00,7836,Sena - Transcript Chat
4344,2022-06-23 21:57:59+00:00,7839,Sena - Reporte Outbound SMS interactivo -AGV
4345,2022-06-23 21:58:35+00:00,6776,Sena - Reporte Outbound Email
4346,2022-06-23 21:58:57+00:00,6775,Sena - Reporte Outbound Sms
4347,2022-06-23 22:03:34+00:00,8072,Ach Informe Mc Junio 20220622
4348,2022-06-23 22:15:14+00:00,5462,Bbva Seguros Tablero De Control Seguros Front
4349,2022-06-23 22:15:14+00:00,5462,Bbva Seguros Tablero De Control Seguros Front
4350,2022-06-23 22:15:52+00:00,5463,Bbva Seguros Tablero De Control Seguros Back
4351,2022-06-23 22:15:51+00:00,5463,Bbva Seguros Tablero De Control Seguros Back
4352,2022-06-23 22:24:44+00:00,7620,Wom Tablero De Control
4353,2022-06-23 22:25:01+00:00,6891,Messer Tablero De Control
4354,2022-06-23 22:38:49+00:00,6778,Sena - Factura
4355,2022-06-23 22:49:41+00:00,5836,Banco Pichincha Tablero De Control
4356,2022-06-23 22:49:07+00:00,7101,Flujos Campaña CEET Nuevas – Junio
4357,2022-06-23 22:50:22+00:00,7763,Liberty PBI Historico Indicadores
4358,2022-06-23 23:00:38+00:00,7851,Iberdrola Tablero de Control
4359,2022-06-23 23:01:13+00:00,7107,Acciona Movilidad - Tablero De Control Acciona Movilidad
4360,2022-06-23 23:10:34+00:00,6276,Corte - Proyectos Comerciales - 18:00
4361,2022-06-23 23:26:09+00:00,6005,RE:  Publicacion Enel Codensa Tablero Control Adherencia al 22 de Junio
4362,2022-06-23 23:36:11+00:00,6005,RE:  Publicacion Enel Codensa Tablero Control Adherencia al 22 de Junio
4363,2022-06-24 00:12:48+00:00,5836,RE:  Banco Pichincha Tablero De Control
4364,2022-06-24 00:17:58+00:00,6773,Sena - Reporte Tipificación Inbound
4365,2022-06-24 00:18:58+00:00,7837,Sena - Reporte De Satisfacción Inbound
4366,2022-06-24 01:07:08+00:00,8067,Sena - Reporte Outbound Voz
4367,2022-06-24 02:07:55+00:00,6779,Sena - Reporte Ausentismo
4368,2022-06-24 02:07:15+00:00,6781,Sena - Tablero De Control
4369,2022-06-24 02:26:34+00:00,7842,Sena - Informe Financiero
4370,2022-06-24 10:46:13+00:00,7865,Messer Consolidado Correos
4371,2022-06-24 11:37:04+00:00,7776,BBVA - BBVA EMPRESAS Recuperacion de la experiencia - Empresas
4372,2022-06-24 12:01:30+00:00,7492,Cruz Verde Informe Anis Junio 20220623
4373,2022-06-24 12:01:34+00:00,6867,Cruz Verde Informe Diario Junio 20220623
4374,2022-06-24 12:08:41+00:00,6238,Seguimiento Tiendas
4375,2022-06-24 12:08:41+00:00,6238,Seguimiento Tiendas
4376,2022-06-24 12:25:06+00:00,6577,Direc Tv Colombia K - Directv K Informe Gestion Diaria Cobranzas (novedades Cargue Base Gestión_cobranzas - Konecta
4377,2022-06-24 12:27:13+00:00,7589,Base Seguimiento Servicio Técnico
4378,2022-06-24 12:27:13+00:00,7589,Base Seguimiento Servicio Técnico
4379,2022-06-24 12:27:47+00:00,8085,Casos abiertos Formulario Web
4380,2022-06-24 12:27:47+00:00,8085,Casos abiertos Formulario Web
4381,2022-06-24 12:30:11+00:00,7981,Informe Seguimiento Central Auto Servicio- Instalaciones
4382,2022-06-24 12:30:58+00:00,7982,Informe Seguimiento Central
4383,2022-06-24 12:30:11+00:00,7981,Informe Seguimiento Central Auto Servicio- Instalaciones
4384,2022-06-24 12:30:58+00:00,7982,Informe Seguimiento Central
4385,2022-06-24 12:37:55+00:00,7931,BBVA - SPC / Banco
4386,2022-06-24 12:40:29+00:00,8070,Wom Migracion Logueos
4387,2022-06-24 12:46:41+00:00,6887,Messer Niveles De Servicio
4388,2022-06-24 12:48:22+00:00,6887,Messer Niveles De Servicio Chile
4389,2022-06-24 12:48:38+00:00,6886,Messer Ocupación Agente
4390,2022-06-24 12:48:55+00:00,6885,Messer 5/15
4391,2022-06-24 12:54:19+00:00,7111,Ceet Tipificaciones Clasificados
4392,2022-06-24 12:55:25+00:00,7110,Ceet Informe Seguimiento Sugar Kcrm
4393,2022-06-24 13:00:18+00:00,7458,BBVA - Reporte Irene Empresas
4394,2022-06-24 13:00:30+00:00,6440,Ach Informe Volumetría General Junio 20220623
4395,2022-06-24 13:00:52+00:00,7860,Cruz Verde Pbi Oms Junio 20220623
4396,2022-06-24 13:01:37+00:00,7799,BBVA Seguros CDM Retenciones
4397,2022-06-24 13:01:37+00:00,7799,BBVA Seguros CDM Retenciones
4398,2022-06-24 13:06:19+00:00,7591,Reporte de Integración
4399,2022-06-24 13:06:19+00:00,7591,Reporte de Integración
4400,2022-06-24 13:06:35+00:00,5126,Ceet Asi Terminamos Ayer 23 Junio 2022
4401,2022-06-24 12:57:56+00:00,7930,RE: Informe Satisfacción
4402,2022-06-24 13:15:32+00:00,7623,Messer Pbi Seguimiento Diario
4403,2022-06-24 13:16:27+00:00,5128,Ceet Informe Cubo
4404,2022-06-24 13:17:20+00:00,5665,Ceet Fuera De Horario
4405,2022-06-24 13:13:33+00:00,7110,Ceet Informe Seguimiento Sugar Kcrm
4406,2022-06-24 13:19:19+00:00,7827,Sena - Verbathing
4407,2022-06-24 13:20:22+00:00,7826,Sena - Informe IVR
4408,2022-06-24 13:20:43+00:00,7045,Sena - dobot - power bi
4409,2022-06-24 13:21:34+00:00,6591,Bbva Seguros Cdm Front (Endosos -Inde -General)
4410,2022-06-24 13:21:34+00:00,6591,Bbva Seguros Cdm Front (Endosos -Inde -General)
4411,2022-06-24 13:23:42+00:00,5131,Ceet Informe Conversion Diario Junio 2022
4412,2022-06-24 13:27:36+00:00,5132,Informe Ventas Caidas Junio 2022
4413,2022-06-24 13:29:35+00:00,7812,ETB CD Reporte de Servicio Canales Digitales
4414,2022-06-24 13:31:51+00:00,7933,Medicarte Informe Diario Pbi Junio 20220623
4415,2022-06-24 13:29:37+00:00,7800,BBVA SEGUROS CDM Service Sale
4416,2022-06-24 13:31:37+00:00,7810,ETB CD Detalle SMS Etb Canales Digitales Junio_v2
4417,2022-06-24 13:31:38+00:00,8089,Base Lime Encuestas RRSS
4418,2022-06-24 13:32:00+00:00,5130,Ceet Informe Penetracion
4419,2022-06-24 13:34:28+00:00,7569,Shein - Control Horas
4420,2022-06-24 13:34:33+00:00,6621,Ceet Penetración Combos Junio 2022
4421,2022-06-24 13:29:37+00:00,7800,BBVA SEGUROS CDM Service Sale
4422,2022-06-24 13:44:18+00:00,7703,Publicación Simple Reporte De Ivr
4423,2022-06-24 13:51:13+00:00,7833,Sena - Chat bot
4424,2022-06-24 13:59:02+00:00,6095,BBVA SAC - Bbva Empresas Seguimiento Diario Buzones
4425,2022-06-24 13:59:06+00:00,7576,Informe Novedades
4426,2022-06-24 14:00:04+00:00,7112,Ceet Seguimiento Habituales Junio 2022
4427,2022-06-24 14:01:21+00:00,7811,ETB CD Informe de Recontacto
4428,2022-06-24 14:01:41+00:00,7817,ETB CD Redes Sociales
4429,2022-06-24 14:01:33+00:00,7795,Cruz Verde Bonificación Oai Junio 20220623
4430,2022-06-24 14:05:48+00:00,5140,Ceet Informe Acumulado Publicidad
4431,2022-06-24 14:05:14+00:00,6772,Sena - Reporte Tipificación Chat
4433,2022-06-24 14:08:44+00:00,6011,Ceet Clientes Reiterados Junio 2022
4434,2022-06-24 14:09:40+00:00,5459,Bbva Seguros Cdm Buzones
4435,2022-06-24 14:13:37+00:00,7802,BBVA SEGUROS Cuadro Buzon Endosos
4436,2022-06-24 14:14:14+00:00,6626,Ceet Ratio X Hora Junio 2022
4437,2022-06-24 14:14:25+00:00,5594,Direc Tv Colombia K - Directv K Informe Cartera Inputs Mes Actual Junio
4438,2022-06-24 14:09:40+00:00,5459,Bbva Seguros Cdm Buzones
4439,2022-06-24 14:15:45+00:00,7113,Ceet Informe Gestion Activo Judiciales - Ocasionales Junio 2022
